MFGR#21,ASIA,INDONESIA,INDONESIA0,PR4xdqIm2EluMp,160
MFGR#21,ASIA,INDONESIA,INDONESIA0,"PVeZgPjU,",170
MFGR#21,ASIA,INDONESIA,INDONESIA0,PiVy1as VRLRvSe3,261
MFGR#21,ASIA,INDONESIA,INDONESIA0,PwYxW8,486
MFGR#21,ASIA,INDONESIA,INDONESIA0,QsRZHAZ,147
MFGR#21,ASIA,INDONESIA,INDONESIA0,"R09yjig,HFA",248
MFGR#21,ASIA,INDONESIA,INDONESIA0,RAMn2Mc9wMqYTfL,519
MFGR#21,ASIA,INDONESIA,INDONESIA0,"S,5RZL8",455
MFGR#21,ASIA,INDONESIA,INDONESIA0,"S,6X50k",437
MFGR#21,ASIA,INDONESIA,INDONESIA0,S0kWoF,319
MFGR#21,ASIA,INDONESIA,INDONESIA0,"S1prv,iT9iX",499
MFGR#21,ASIA,INDONESIA,INDONESIA0,Sg4GgJYCHtYS1OMlqe,309
MFGR#21,ASIA,INDONESIA,INDONESIA0,Sp8uzi30MYH,199
MFGR#21,ASIA,INDONESIA,INDONESIA0,Ss71Sp,190
MFGR#21,ASIA,INDONESIA,INDONESIA0,TM svXHDZ8imONTv5yaA,128
MFGR#21,ASIA,INDONESIA,INDONESIA0,TMT4dg7PqZOVtGO,160
MFGR#21,ASIA,INDONESIA,INDONESIA0,"Tgg50iy,MzGM6 tajxK",436
MFGR#21,ASIA,INDONESIA,INDONESIA0,TklVgPwtR639m08,102
MFGR#21,ASIA,INDONESIA,INDONESIA0,Tpb89RjTF2HiAE,220
MFGR#21,ASIA,INDONESIA,INDONESIA0,"TqqISqq9QRDlUVZM,",345
MFGR#21,ASIA,INDONESIA,INDONESIA0,TzDW029AoHh7D1GWsfdT 0Tk,166
MFGR#21,ASIA,INDONESIA,INDONESIA0,U7ArNcMXMDi,131
MFGR#21,ASIA,INDONESIA,INDONESIA0,Uh9UY1iYOEpq7y,240
MFGR#21,ASIA,INDONESIA,INDONESIA0,UpfV4OhozqSxHX0t,191
MFGR#21,ASIA,INDONESIA,INDONESIA0,V00PEroMKmrc,484
MFGR#21,ASIA,INDONESIA,INDONESIA0,W8liBwcrIn9oL0qRokw,286
MFGR#21,ASIA,INDONESIA,INDONESIA0,WATHFS3N1M65,469
MFGR#21,ASIA,INDONESIA,INDONESIA0,"WQhlMaZD0b,dt7lI64ap",144
MFGR#21,ASIA,INDONESIA,INDONESIA0,WcmTSUfv,54
MFGR#21,ASIA,INDONESIA,INDONESIA0,WiRSRyP,408
MFGR#21,ASIA,INDONESIA,INDONESIA0,"WvWBRiN,iE,HLHWbiUEC3",165
MFGR#21,ASIA,INDONESIA,INDONESIA0,"X,dkt0AkDDFU3PPXL",403
MFGR#21,ASIA,INDONESIA,INDONESIA0,"X5ttcrH43br0L5kFr,1Ny",72
MFGR#21,ASIA,INDONESIA,INDONESIA0,X6qviOvm1RVTUVs,485
MFGR#21,ASIA,INDONESIA,INDONESIA0,X9mnpV,109
MFGR#21,ASIA,INDONESIA,INDONESIA0,XnMrDxw63liA5yx4y4DZW8fZ,352
MFGR#21,ASIA,INDONESIA,INDONESIA0,XqgtXBZj3ChYrOmsI,365
MFGR#21,ASIA,INDONESIA,INDONESIA0,XwM7A1X3ssgD8edbw4X,390
MFGR#21,ASIA,INDONESIA,INDONESIA0,YKcneDp5lJJUfYy3F1r262bg,287
MFGR#21,ASIA,INDONESIA,INDONESIA0,YKq2UvPFZEki0v8Umb46,575
MFGR#21,ASIA,INDONESIA,INDONESIA0,YSuyj vVp4ZKRfMPCLNVj,363
MFGR#21,ASIA,INDONESIA,INDONESIA0,YlWh63,214
MFGR#21,ASIA,INDONESIA,INDONESIA0,Yyc3Ta,67
MFGR#21,ASIA,INDONESIA,INDONESIA0,YyoO2ea5O3D,210
MFGR#21,ASIA,INDONESIA,INDONESIA0,ZcREgXf8ptalk5N9v3uiG,422
MFGR#21,ASIA,INDONESIA,INDONESIA0,aYG47Br9OvHsLMLce1Fq0DQ,366
MFGR#21,ASIA,INDONESIA,INDONESIA0,b5CwGhD2S0r,243
MFGR#21,ASIA,INDONESIA,INDONESIA0,bJvhqV3pxDu7iXoLdF,556
MFGR#21,ASIA,INDONESIA,INDONESIA0,"bNOlNZdZhYOlaFVJ,A",347
MFGR#21,ASIA,INDONESIA,INDONESIA0,bTzFj3UPOdavM6Ae7JIl5q,404
MFGR#21,ASIA,INDONESIA,INDONESIA0,bYDmsbhrtYN,448
MFGR#21,ASIA,INDONESIA,INDONESIA0,bcjx5lGzRGMM,64
MFGR#21,ASIA,INDONESIA,INDONESIA0,bv7G053bWVXeni9C1kjQ7,603
MFGR#21,ASIA,INDONESIA,INDONESIA0,cGqlji76,523
MFGR#21,ASIA,INDONESIA,INDONESIA0,cIIX4MSS6 XJmV8,221
MFGR#21,ASIA,INDONESIA,INDONESIA0,"cPQRi,xsJ,rI 6ZagoiL",467
MFGR#21,ASIA,INDONESIA,INDONESIA0,cx3sb5M2wPL3DRaPbO,364
MFGR#21,ASIA,INDONESIA,INDONESIA0,"dJtMt0lhPDK6zNR3h,wk",406
MFGR#21,ASIA,INDONESIA,INDONESIA0,dXDtOwzrFH849,327
MFGR#21,ASIA,INDONESIA,INDONESIA0,dk71xFAbDG6if,443
MFGR#21,ASIA,INDONESIA,INDONESIA0,dzr7Dx,486
MFGR#21,ASIA,INDONESIA,INDONESIA0,e1OaKj 6sX QC0T9SBtGYTt8,366
MFGR#21,ASIA,INDONESIA,INDONESIA0,e8iBdKOJy0LXjNww SkX emd,422
MFGR#21,ASIA,INDONESIA,INDONESIA0,eGLfyNKBSoNEgwNoPf,92
MFGR#21,ASIA,INDONESIA,INDONESIA0,f1XuV82FziXDkOhocdM,201
MFGR#21,ASIA,INDONESIA,INDONESIA0,f2JyGMdgCFApijFDtZ4,221
MFGR#21,ASIA,INDONESIA,INDONESIA0,fLlDCL7MDivPF,63
MFGR#21,ASIA,INDONESIA,INDONESIA0,fYQVdHa KnQsQ2c0WAyX,463
MFGR#21,ASIA,INDONESIA,INDONESIA0,fdIxu4wMBAU,302
MFGR#21,ASIA,INDONESIA,INDONESIA0,foHJat i8Hdm 4QOs4A2GtD,172
MFGR#21,ASIA,INDONESIA,INDONESIA0,fv3yxWw02R7,143
MFGR#21,ASIA,INDONESIA,INDONESIA0,"g8zFC8OcKmxD6a5,,Wjw,",146
MFGR#21,ASIA,INDONESIA,INDONESIA0,gfOrD09IHsbtp2wKTZF,334
MFGR#21,ASIA,INDONESIA,INDONESIA0,gpMsqkNwKUEoZaHVkX4RiVnZ,114
MFGR#21,ASIA,INDONESIA,INDONESIA0,h8ekBhVv,502
MFGR#21,ASIA,INDONESIA,INDONESIA0,hiYbOGqbb9lDbzm3h,532
MFGR#21,ASIA,INDONESIA,INDONESIA0,hu01iDFez6PWrwdpLT71Q,389
MFGR#21,ASIA,INDONESIA,INDONESIA0,i3oHdnb8w0m9x3QgtuQJQ,268
MFGR#21,ASIA,INDONESIA,INDONESIA0,iRwFzsYho,369
MFGR#21,ASIA,INDONESIA,INDONESIA0,iWraK2oLGt7NSHdGGaI23,315
MFGR#21,ASIA,INDONESIA,INDONESIA0,iXqC90NekfrYHQ9DhRMQ0h,458
MFGR#21,ASIA,INDONESIA,INDONESIA0,iZI6nGr1jAJ5btB,207
MFGR#21,ASIA,INDONESIA,INDONESIA0,iZiFAyU s6fw2uVpZyzBEEM,709
MFGR#21,ASIA,INDONESIA,INDONESIA0,"ib0EdY,",340
MFGR#21,ASIA,INDONESIA,INDONESIA0,iqrwqmzjZUmtD0pIKN0,197
MFGR#21,ASIA,INDONESIA,INDONESIA0,j9zKWtqyR3,452
MFGR#21,ASIA,INDONESIA,INDONESIA0,jjagSfnl1QVgahMJ,199
MFGR#21,ASIA,INDONESIA,INDONESIA0,"jjxvd 1lygSRd,BwQ2",324
MFGR#21,ASIA,INDONESIA,INDONESIA0,jlcqNjrLs,192
MFGR#21,ASIA,INDONESIA,INDONESIA0,k3AKOmzaG,231
MFGR#21,ASIA,INDONESIA,INDONESIA0,k3KTUXK,520
MFGR#21,ASIA,INDONESIA,INDONESIA0,k7 6AC,360
MFGR#21,ASIA,INDONESIA,INDONESIA0,"k8zbXYVvRX1BPTb,DGWRpHr1",290
MFGR#21,ASIA,INDONESIA,INDONESIA0,kB 1k,285
MFGR#21,ASIA,INDONESIA,INDONESIA0,kGVsCrA7QqOfSqO,256
MFGR#21,ASIA,INDONESIA,INDONESIA0,"lL,,G4QI,N3mbsV",82
MFGR#21,ASIA,INDONESIA,INDONESIA0,lXlJZuKn4XPIRRvmSWqZuN4,265
MFGR#21,ASIA,INDONESIA,INDONESIA0,"lmEyFo,EoLUq3W",228
MFGR#21,ASIA,INDONESIA,INDONESIA0,lwklXABSW2 4P6T3Yrk5KEX,408
MFGR#21,ASIA,INDONESIA,INDONESIA0,"m0iM,ynsKB",445
MFGR#21,ASIA,INDONESIA,INDONESIA0,m4mx2ANeF20o4iweFWV,391
MFGR#21,ASIA,INDONESIA,INDONESIA0,mDunLXfT,152
MFGR#21,ASIA,INDONESIA,INDONESIA0,mP Isk,277
MFGR#21,ASIA,INDONESIA,INDONESIA0,mgFfo9OFxTtPtJh2gVo1n3a,211
MFGR#21,ASIA,INDONESIA,INDONESIA0,mlRvRxSyQAK8y,296
MFGR#21,ASIA,INDONESIA,INDONESIA0,mvgavDdqLZr7PO,83
MFGR#21,ASIA,INDONESIA,INDONESIA0,n b3hjVWiqx,444
MFGR#21,ASIA,INDONESIA,INDONESIA0,nmSEe5gh6khVlsV 1,394
MFGR#21,ASIA,INDONESIA,INDONESIA0,nq3zFCD2lrQhSBN7tHZW,455
MFGR#21,ASIA,INDONESIA,INDONESIA0,"oFY7LmC4iWl,WU6hQQTo",170
MFGR#21,ASIA,INDONESIA,INDONESIA0,oh9zW6OQ,303
MFGR#21,ASIA,INDONESIA,INDONESIA0,ok5LcN4F4CDRe5TrQH,295
MFGR#21,ASIA,INDONESIA,INDONESIA0,ornT4X8ogJtzkO,463
MFGR#21,ASIA,INDONESIA,INDONESIA0,p4riSZQx2,275
MFGR#21,ASIA,INDONESIA,INDONESIA0,pO64IH6zmhqL,172
MFGR#21,ASIA,INDONESIA,INDONESIA0,"pP3EPfYPEa,3YhJES",234
MFGR#21,ASIA,INDONESIA,INDONESIA0,pQk5F eiy,132
MFGR#21,ASIA,INDONESIA,INDONESIA0,prTksmXxJKknKj Z,252
MFGR#21,ASIA,INDONESIA,INDONESIA0,q7aZZ2ZwiQzH3ghJZC,276
MFGR#21,ASIA,INDONESIA,INDONESIA0,qCktxN WgrI1W,398
MFGR#21,ASIA,INDONESIA,INDONESIA0,qj5AOZYJj,421
MFGR#21,ASIA,INDONESIA,INDONESIA0,qq64DmS3Lc cW6xS5xz,443
MFGR#21,ASIA,INDONESIA,INDONESIA0,qyVIf5VxCyn1uUVaW,318
MFGR#21,ASIA,INDONESIA,INDONESIA0,rUxJz3JM7,147
MFGR#21,ASIA,INDONESIA,INDONESIA0,rW6dBQYvmX7AC,313
MFGR#21,ASIA,INDONESIA,INDONESIA0,rljpxhIx W 5TfQvx0i,371
MFGR#21,ASIA,INDONESIA,INDONESIA0,rsmedAh2DO,439
MFGR#21,ASIA,INDONESIA,INDONESIA0,sJ5r0WWAX9,357
MFGR#21,ASIA,INDONESIA,INDONESIA0,sZnivgGemips0Db51w,283
MFGR#21,ASIA,INDONESIA,INDONESIA0,siVIZKS1BaoIj,322
MFGR#21,ASIA,INDONESIA,INDONESIA0,"swRQDaL3Yl8,r",289
MFGR#21,ASIA,INDONESIA,INDONESIA0,tNiMFJT2YRMDZ0pv,587
MFGR#21,ASIA,INDONESIA,INDONESIA0,tPwrWBAL7R,442
MFGR#21,ASIA,INDONESIA,INDONESIA0,tnQAbsoyxXyw3cbZq,197
MFGR#21,ASIA,INDONESIA,INDONESIA0,tr3Eoefv35dOn0n7,499
MFGR#21,ASIA,INDONESIA,INDONESIA0,u55WtG6wP5,372
MFGR#21,ASIA,INDONESIA,INDONESIA0,uIi N19 Io,364
MFGR#21,ASIA,INDONESIA,INDONESIA0,uLc2heUc of1,147
MFGR#21,ASIA,INDONESIA,INDONESIA0,ugVv9M9WWq7q2GJk7q5,337
MFGR#21,ASIA,INDONESIA,INDONESIA0,uwgL3ZIZ,131
MFGR#21,ASIA,INDONESIA,INDONESIA0,"vDa3fM3et8da,mMc1i b2eR",464
MFGR#21,ASIA,INDONESIA,INDONESIA0,"vd,UjJLJ6xg7,xJdqa5",293
MFGR#21,ASIA,INDONESIA,INDONESIA0,vjwyZwQw,206
MFGR#21,ASIA,INDONESIA,INDONESIA0,vliVvF4b,152
MFGR#21,ASIA,INDONESIA,INDONESIA0,wYWvp7mmW,208
MFGR#21,ASIA,INDONESIA,INDONESIA0,wnmCPL3Uy9Q58RE,440
MFGR#21,ASIA,INDONESIA,INDONESIA0,wsRnLKVSq7a,285
MFGR#21,ASIA,INDONESIA,INDONESIA0,y4UJFHnod0yCRVURb,629
MFGR#21,ASIA,INDONESIA,INDONESIA0,yTfTn0t9jPBpyng2KMalY T,343
MFGR#21,ASIA,INDONESIA,INDONESIA0,yd2kYwpMgoAnyssV,142
MFGR#21,ASIA,INDONESIA,INDONESIA0,yfXTM4gkkw,436
MFGR#21,ASIA,INDONESIA,INDONESIA0,z 0DX0z1JJ9Tho,252
MFGR#21,ASIA,INDONESIA,INDONESIA0,z1Lpzg,289
MFGR#21,ASIA,INDONESIA,INDONESIA0,zw2vHByNbb60r55pQSQiUuBp,340
MFGR#22,ASIA,CHINA,CHINA    6,CnrSYjq,291
MFGR#22,ASIA,CHINA,CHINA    6,16BztfIRD,252
MFGR#22,ASIA,CHINA,CHINA    6,1xDBvLhUpqraAg6i5kfH2oV,486
MFGR#22,ASIA,CHINA,CHINA    6,2kNVnBdINewkd,157
MFGR#22,ASIA,CHINA,CHINA    6,3wjqQqx,298
MFGR#22,ASIA,CHINA,CHINA    6,"69wjIBzQtsSdprv,B7W",428
MFGR#22,ASIA,CHINA,CHINA    6,6EYyQPnRELwXD5ZTR,453
MFGR#22,ASIA,CHINA,CHINA    6,6UNnEQJNQClQFtv,103
MFGR#22,ASIA,CHINA,CHINA    6,6pUy05WJdc6SstF4,322
MFGR#22,ASIA,CHINA,CHINA    6,"7tRc72DmL,1",308
MFGR#22,ASIA,CHINA,CHINA    6,ByBJMvi,166
MFGR#22,ASIA,CHINA,CHINA    6,EtlRW4TuZUHsou79RlB,402
MFGR#22,ASIA,CHINA,CHINA    6,GWQ9kR5cN GRl5T,361
MFGR#22,ASIA,CHINA,CHINA    6,HQ7EDwcC97a,209
MFGR#22,ASIA,CHINA,CHINA    6,IzLrfpxNH2MMu70pZwzH,260
MFGR#22,ASIA,CHINA,CHINA    6,"K,SPYve4t8f0",386
MFGR#22,ASIA,CHINA,CHINA    6,Khg52dlzQ,246
MFGR#22,ASIA,CHINA,CHINA    6,MsI7W91v,354
MFGR#22,ASIA,CHINA,CHINA    6,O0e7bb,432
MFGR#22,ASIA,CHINA,CHINA    6,"OiWNj,V7M",365
MFGR#22,ASIA,CHINA,CHINA    6,QwhAq8T6qN,425
MFGR#22,ASIA,CHINA,CHINA    6,"RFU8NMMzw,9Yz",496
MFGR#22,ASIA,CHINA,CHINA    6,VuCQD8ABjoK9wT3Vwu3GGS,49
MFGR#22,ASIA,CHINA,CHINA    6,XySE8CfVU,96
MFGR#22,ASIA,CHINA,CHINA    6,"bDW X,sPB6XMCoXs,HRA2",580
MFGR#22,ASIA,CHINA,CHINA    6,e7mXzhS2jX4d1l,311
MFGR#22,ASIA,CHINA,CHINA    6,"gwuI,tcEA,8m",554
MFGR#22,ASIA,CHINA,CHINA    6,ihZAu2gK3,142
MFGR#22,ASIA,CHINA,CHINA    6,jh7pjnXf4D,359
MFGR#22,ASIA,CHINA,CHINA    6,k9wDUrpKhW4WZQKBU9,241
MFGR#22,ASIA,CHINA,CHINA    6,n7X8SstPyc61xZbyFDg,474
MFGR#22,ASIA,CHINA,CHINA    6,oszQYvxNJVocUllIxzuDM6,277
MFGR#22,ASIA,CHINA,CHINA    6,"qg,,AOEJX6Dx ,Qt1Zg9GUK",328
MFGR#22,ASIA,CHINA,CHINA    6,uMsyZU07N8La,231
MFGR#22,ASIA,CHINA,CHINA    6,w4Ts620D89gzy0TYPq,257
MFGR#22,ASIA,CHINA,CHINA    6,wUtZhGFEtGGu8ESnwL,487
MFGR#22,ASIA,CHINA,CHINA    6,"zPeBgGTbZCwUizWZ,",654
MFGR#22,ASIA,CHINA,CHINA    8,2H4RJkx89VM5DsPMQ5 9uF,433
MFGR#22,ASIA,CHINA,CHINA    8,4wXhfNp8C,508
MFGR#22,ASIA,CHINA,CHINA    8,EkyFMb4urpbssPXu9Ho,470
MFGR#22,ASIA,CHINA,CHINA    8,ILTq8HaZKch6GJ9CMXS,112
MFGR#22,ASIA,CHINA,CHINA    8,Q4L5WxO5kzSFu0M3,177
MFGR#22,ASIA,CHINA,CHINA    8,WW99cSrng,124
MFGR#22,ASIA,CHINA,CHINA    8,kKSExeNFH,304
MFGR#22,ASIA,CHINA,CHINA    8,mno3wakrOnf2da2,306
MFGR#22,ASIA,CHINA,CHINA    8,"yPOTfkIDLfx,jiI1ge0",105
MFGR#22,ASIA,INDONESIA,INDONESIA0,qbhl fIci,163
MFGR#22,ASIA,INDONESIA,INDONESIA0,",0i,Rdh2k rSPv9XB6P",279
MFGR#22,ASIA,INDONESIA,INDONESIA0,",3d4o4ak2TpjwWC",471
MFGR#22,ASIA,INDONESIA,INDONESIA0,",YdBZ7KkuBwEynAav1c",165
MFGR#22,ASIA,INDONESIA,INDONESIA0,",dl71Zwd",362
MFGR#22,ASIA,INDONESIA,INDONESIA0,",nWky7GqP",251
MFGR#22,ASIA,INDONESIA,INDONESIA0,",qcPAZz3FIscsd,3iaCyQoa",203
MFGR#22,ASIA,INDONESIA,INDONESIA0,"021PbfBPV8s, afbMfTyg",271
MFGR#22,ASIA,INDONESIA,INDONESIA0,"078c,EiDA9EwSSTZBwi",63
MFGR#22,ASIA,INDONESIA,INDONESIA0,07NmNCWf1YYWLZi,256
MFGR#22,ASIA,INDONESIA,INDONESIA0,07uM32s2qP20jRxYl,183
MFGR#22,ASIA,INDONESIA,INDONESIA0,0dF5OPzYdj7,396
MFGR#22,ASIA,INDONESIA,INDONESIA0,1aEsn108XyieYortkPQ,261
MFGR#22,ASIA,INDONESIA,INDONESIA0,2gYXfXtY,365
MFGR#22,ASIA,INDONESIA,INDONESIA0,"2iiHZQb,PvUfZXjZ",188
MFGR#22,ASIA,INDONESIA,INDONESIA0,2yf0a3jPJ5A4RC9ACJ,117
MFGR#22,ASIA,INDONESIA,INDONESIA0,"2zFoZwApd,vWaVnXVbcIh,ze",285
MFGR#22,ASIA,INDONESIA,INDONESIA0,3PkQLkCOH350rBGvVNXRWmw,535
MFGR#22,ASIA,INDONESIA,INDONESIA0,3QxJHU5QQJQrv9VBN6u,150
MFGR#22,ASIA,INDONESIA,INDONESIA0,4  zs1hWm1H,461
MFGR#22,ASIA,INDONESIA,INDONESIA0,42V5em5PaMiU,295
MFGR#22,ASIA,INDONESIA,INDONESIA0,43 KWkd z7He Uchvd,136
MFGR#22,ASIA,INDONESIA,INDONESIA0,"4Gymg,8rGfzTk kQsgDfn2",303
MFGR#22,ASIA,INDONESIA,INDONESIA0,4UBYKQGkLryC48KIQHPLA,431
MFGR#22,ASIA,INDONESIA,INDONESIA0,4isXGUQeCdYFHFUNN7UWm,222
MFGR#22,ASIA,INDONESIA,INDONESIA0,"5I,nqaNnqjV7QrN7WN",568
MFGR#22,ASIA,INDONESIA,INDONESIA0,5YAxYAIeR0ihzhxfi,168
MFGR#22,ASIA,INDONESIA,INDONESIA0,5maEe5pHrrDGLB5b iV58kr,335
MFGR#22,ASIA,INDONESIA,INDONESIA0,"61K7jcUackKCL084Tiw,",241
MFGR#22,ASIA,INDONESIA,INDONESIA0,65iFNAiUMYBP1XU1us239,270
MFGR#22,ASIA,INDONESIA,INDONESIA0,"66Ymd4Ib67,3C",363
MFGR#22,ASIA,INDONESIA,INDONESIA0,6CjCTOc1fqdua4uBA2qnu,233
MFGR#22,ASIA,INDONESIA,INDONESIA0,6ITlpER,148
MFGR#22,ASIA,INDONESIA,INDONESIA0,6j4a9KyPJN1ghDA778aNbB4,253
MFGR#22,ASIA,INDONESIA,INDONESIA0,"6ruSPrPwmkd8C4 Wns,RM",275
MFGR#22,ASIA,INDONESIA,INDONESIA0,6x9gPatlOXQEt7dwWlX,79
MFGR#22,ASIA,INDONESIA,INDONESIA0,78XzwnHT2ZCedRCx,245
MFGR#22,ASIA,INDONESIA,INDONESIA0,7PYx84K1Lf3CLnd z,255
MFGR#22,ASIA,INDONESIA,INDONESIA0,7dhH2NJ,515
MFGR#22,ASIA,INDONESIA,INDONESIA0,"7pquQZFU 5xe5At6XE,Po",119
MFGR#22,ASIA,INDONESIA,INDONESIA0,"7uQt9,mT4VyMtHn",258
MFGR#22,ASIA,INDONESIA,INDONESIA0,"7xRSuBPMdtpBImdXd,w",331
MFGR#22,ASIA,INDONESIA,INDONESIA0,86CkBOLXBJH0PuRUl,391
MFGR#22,ASIA,INDONESIA,INDONESIA0,8T Vj2EhFWC6,142
MFGR#22,ASIA,INDONESIA,INDONESIA0,8T38i4y8,168
MFGR#22,ASIA,INDONESIA,INDONESIA0,8YXYT3Tr,289
MFGR#22,ASIA,INDONESIA,INDONESIA0,"8l6xSMpn5lq1N4P,0jHjN8D",479
MFGR#22,ASIA,INDONESIA,INDONESIA0,"8w,alj0eFUbSO3Z1EvDqz,ed",413
MFGR#22,ASIA,INDONESIA,INDONESIA0,"9U,,EY3VzAelA",147
MFGR#22,ASIA,INDONESIA,INDONESIA0,9WtC4g5ozoryd9Nl7c2hKZo,167
MFGR#22,ASIA,INDONESIA,INDONESIA0,9cbDNFV,621
MFGR#22,ASIA,INDONESIA,INDONESIA0,"9l0J6 ,Morr2JL8Jl0aNfdb",487
MFGR#22,ASIA,INDONESIA,INDONESIA0,9ojiOIcFubZkJrwkD5,83
MFGR#22,ASIA,INDONESIA,INDONESIA0,9zmT4OtDEFA,165
MFGR#22,ASIA,INDONESIA,INDONESIA0,"AAY6GiOqnMz k,",496
MFGR#22,ASIA,INDONESIA,INDONESIA0,"BDDWpFb,GW3Yft",400
MFGR#22,ASIA,INDONESIA,INDONESIA0,BM9RNuq01,121
MFGR#22,ASIA,INDONESIA,INDONESIA0,BhRO1Sl,248
MFGR#22,ASIA,INDONESIA,INDONESIA0,BxMOwt5JiX,247
MFGR#22,ASIA,INDONESIA,INDONESIA0,BxsNWPXWwXQSwv,619
MFGR#22,ASIA,INDONESIA,INDONESIA0,"C5UCU,",147
MFGR#22,ASIA,INDONESIA,INDONESIA0,CawVypf3lMs,377
MFGR#22,ASIA,INDONESIA,INDONESIA0,DFRr 8UPLea2,432
MFGR#22,ASIA,INDONESIA,INDONESIA0,"DUSz0xTYHcu,6KPub7",253
MFGR#22,ASIA,INDONESIA,INDONESIA0,Dr2toRqCEMM,630
MFGR#22,ASIA,INDONESIA,INDONESIA0,Ds86u7amksFMW6zWnLWM,261
MFGR#22,ASIA,INDONESIA,INDONESIA0,Dzo692LOqGBUd,173
MFGR#22,ASIA,INDONESIA,INDONESIA0,E9S1e4e7Va7m0Zy,87
MFGR#22,ASIA,INDONESIA,INDONESIA0,"ETdU3hynIB5MF,j41,SPVI",252
MFGR#22,ASIA,INDONESIA,INDONESIA0,Ed93CptwDF0G9 ONRXCqp,229
MFGR#22,ASIA,INDONESIA,INDONESIA0,"ElzmvC5bqr,XJlRbSkt5dTB",240
MFGR#22,ASIA,INDONESIA,INDONESIA0,"EqUeMiI68,NmxpEpUB6I4",321
MFGR#22,ASIA,INDONESIA,INDONESIA0,Eqm3aBpJOQRW6uy,488
MFGR#22,ASIA,INDONESIA,INDONESIA0,F AcBYvZuOOQVJb9X5,359
MFGR#22,ASIA,INDONESIA,INDONESIA0,F3RNKYKYhh,53
MFGR#22,ASIA,INDONESIA,INDONESIA0,"FE7E7 Ceo,h WBOfmN P0",362
MFGR#22,ASIA,INDONESIA,INDONESIA0,FJsYF2Oz3KLNK,534
MFGR#22,ASIA,INDONESIA,INDONESIA0,"FW3QK1TFrn,1vozZf3YN",539
MFGR#22,ASIA,INDONESIA,INDONESIA0,FflaAQF,505
MFGR#22,ASIA,INDONESIA,INDONESIA0,G856Ul9FJG,298
MFGR#22,ASIA,INDONESIA,INDONESIA0,Gi0kNr1E,193
MFGR#22,ASIA,INDONESIA,INDONESIA0,"Grxho0GFyxPh3PmvtW8,rUY",345
MFGR#22,ASIA,INDONESIA,INDONESIA0,HcOdBx8,468
MFGR#22,ASIA,INDONESIA,INDONESIA0,"HenSWD,jQ7LPGl1",342
MFGR#22,ASIA,INDONESIA,INDONESIA0,HxNrSRuLMygZPNThg9QG,525
MFGR#22,ASIA,INDONESIA,INDONESIA0,"I,fZ4Ccy",364
MFGR#22,ASIA,INDONESIA,INDONESIA0,IEP8wmFPVHSmvrbhwJ,452
MFGR#22,ASIA,INDONESIA,INDONESIA0,ITfVHzdQxPphXsw72Zngax,220
MFGR#22,ASIA,INDONESIA,INDONESIA0,IiA31UHkRjtlpRuYMh,432
MFGR#22,ASIA,INDONESIA,INDONESIA0,Il65kW8L37rcSmFFw,149
MFGR#22,ASIA,INDONESIA,INDONESIA0,"JDq7XF6,z,j5Mg3 aD9DC",305
MFGR#22,ASIA,INDONESIA,INDONESIA0,"KPZXCVSdm,jymlznSbhX",428
MFGR#22,ASIA,INDONESIA,INDONESIA0,Ld6eiWw72P0kq3oE0YNCWzRO,308
MFGR#22,ASIA,INDONESIA,INDONESIA0,Lf9nss08,331
MFGR#22,ASIA,INDONESIA,INDONESIA0,"LoOgbF,FBEX3P F",220
MFGR#22,ASIA,INDONESIA,INDONESIA0,MLzN4GtrdU,458
MFGR#22,ASIA,INDONESIA,INDONESIA0,"MpFtj6ZmFiX,cRMQbHf",197
MFGR#22,ASIA,INDONESIA,INDONESIA0,"MwlCSYlh2Wi,tohWRn",220
MFGR#22,ASIA,INDONESIA,INDONESIA0,"N2Xi,lq0m6Od26YJ",273
MFGR#22,ASIA,INDONESIA,INDONESIA0,NOZkx9njVchq Ny,78
MFGR#22,ASIA,INDONESIA,INDONESIA0,"Nu64r,jZ1iHIPi4C",514
MFGR#22,ASIA,INDONESIA,INDONESIA0,O0dwIrJdUzp1,226
MFGR#22,ASIA,INDONESIA,INDONESIA0,OC4CVkVLJFaQ Ju,259
MFGR#22,ASIA,INDONESIA,INDONESIA0,OdDU8Ex1LlB2FwR,222
MFGR#22,ASIA,INDONESIA,INDONESIA0,Oehk6205UPJUc,458
MFGR#22,ASIA,INDONESIA,INDONESIA0,"OwrI3,W3kf700mttFtqX",517
MFGR#22,ASIA,INDONESIA,INDONESIA0,PFKCIirlnwnmLWf0m2,114
MFGR#22,ASIA,INDONESIA,INDONESIA0,PR4xdqIm2EluMp,70
MFGR#22,ASIA,INDONESIA,INDONESIA0,"PVeZgPjU,",107
MFGR#22,ASIA,INDONESIA,INDONESIA0,PiVy1as VRLRvSe3,378
MFGR#22,ASIA,INDONESIA,INDONESIA0,PwYxW8,271
MFGR#22,ASIA,INDONESIA,INDONESIA0,QsRZHAZ,284
MFGR#22,ASIA,INDONESIA,INDONESIA0,"R09yjig,HFA",241
MFGR#22,ASIA,INDONESIA,INDONESIA0,RAMn2Mc9wMqYTfL,398
MFGR#22,ASIA,INDONESIA,INDONESIA0,"S,5RZL8",349
MFGR#22,ASIA,INDONESIA,INDONESIA0,"S,6X50k",481
MFGR#22,ASIA,INDONESIA,INDONESIA0,S0kWoF,329
